-0.0847588032,-0.1267993897,0.2462740242,-0.1022388414,0.3750953078,0.4072340131,-0.1857412755,-0.0603118353,-0.2789462507,0.2885160744,-0.2670716941,-0.3524960577,-0.2163392752,-0.3327051401,0.0571163706,-0.2087339461
0.1091001481,0.1304102689,0.3681883216,0.363587141,0.3584649861,0.3551891446,-0.0534628406,-0.0897570401,-0.2565214038,0.0307770986,0.1998616159,-0.444809854,-0.0211801045,-0.043800123,0.3231390119,-0.1625558734
0.1925330609,0.1322588474,0.2766978741,0.3984265924,0.3353755474,0.3560426235,-0.0616035797,-0.1273964643,-0.2949041426,0.2362823635,0.20520702,-0.395704329,0.1122802347,-0.0574252531,0.3040603399,0.0319112577
0.2226629257,0.3514040112,0.2422137707,0.3672815859,0.2683205307,0.2774145305,-0.041176714,-0.0676661208,-0.325873673,0.141962111,0.2737120688,-0.387840867,0.2310877889,-0.0134405037,0.2299407423,0.1414336413
0.0313241333,0.400616616,0.3266923726,0.2886196673,0.256010741,0.2191156745,-0.0884435698,-0.0025335681,-0.3528534472,0.0769715682,0.3278183341,-0.3981054425,0.2317596227,0.0745338351,0.2650846839,0.0345443375
0.1799203902,0.6005079746,0.2329547405,0.2000331581,0.1241060793,0.178081423,-0.1672222167,0.1394684613,-0.4302936792,-0.0561904274,0.0157123692,-0.3257246912,0.2520268559,-0.2284221649,-0.0256240107,0.0848727673
-0.0823531821,0.3788061738,0.2704353333,-0.2140181065,0.1250841916,0.1495993733,-0.1909931302,0.1916131377,-0.2649089992,-0.27467677,-0.3736172318,-0.2558609843,-0.0806449801,-0.3760248125,-0.2329259366,-0.2583274841
-0.2145578712,0.1749731749,0.3861105442,-0.0188088883,0.3686153591,0.3527951539,-0.1193038002,-0.0172537807,-0.3244119585,0.0530584045,-0.1379217356,-0.4851090014,-0.0804364309,-0.2451270074,0.0409409702,-0.2615270615
-0.2171383053,0.1982628256,0.3242733181,0.0888038129,0.3888250887,0.336963743,-0.0336438343,-0.1181990281,-0.3472048938,0.2739901841,0.1751915962,-0.4873092175,0.0485396646,-0.0298727304,0.2153201103,-0.0852980465
-0.2102023214,0.2024714053,0.3202851713,-0.0074777105,0.3438766003,0.2544400394,-0.0650935322,-0.1184401885,-0.2782786489,0.1755530983,0.3921965659,-0.4293467104,0.0416608974,0.2058023214,0.3373030126,-0.0815333053
0.2961414456,-0.0377458148,0.1064722687,0.0163388904,0.3709187806,0.4004835784,-0.1562809646,-0.1874291301,-0.2042692006,0.2117439508,0.3666538894,-0.4373905361,-0.023873793,0.0613587163,0.2973336279,0.1915770173
0.2864864767,-0.0294349827,0.0685419142,0.0283519346,0.3108673096,0.3582362831,-0.2251022309,-0.1287892461,-0.2194334567,0.2425759137,0.3933840692,-0.3434040844,0.1169603318,0.1027101949,0.3737810552,0.2751634121
0.3912653625,0.0161197148,0.1709650159,-0.0681935698,0.2957487702,0.4338233769,-0.3630672395,0.0040518907,-0.2350645363,0.0464782193,0.317032218,-0.3666900694,-0.0113669811,0.0109486943,0.2484094203,0.2256652117
0.4098750949,-0.1088597476,-0.0318400562,-0.3582358658,0.0730466992,0.3376074433,-0.3798437119,0.1344217509,-0.0416090637,-0.2350408286,-0.2698947191,-0.0637504235,-0.2940005958,-0.3776363432,-0.2119785696,0.0357330479
0.3153770864,-0.0870544538,-0.0051172101,-0.343151629,0.0585343428,0.2810115814,-0.3086815774,0.1401838809,-0.0043766098,-0.3183071613,-0.3684929013,-0.0696001649,-0.3037161827,-0.3996134996,-0.2756817639,-0.0891361311
-0.1685343534,-0.37229684,0.0872225538,-0.4914554358,0.1120320708,0.2752479315,-0.316262275,0.0418977588,0.0374484472,0.1261150092,-0.2494557202,0.0065696551,-0.4584808648,-0.2318227738,-0.1266461164,-0.18493478
